,language,article,date,views
2069,en,bayesian_statistics,14464.0,54.0
2070,en,bayesian_statistics,14465.0,65.0
2071,en,bayesian_statistics,14466.0,128.0
2072,en,bayesian_statistics,14467.0,124.0
2073,en,bayesian_statistics,14468.0,106.0
2074,en,bayesian_statistics,14469.0,119.0
2075,en,bayesian_statistics,14470.0,101.0
2076,en,bayesian_statistics,14471.0,64.0
2077,en,bayesian_statistics,14472.0,73.0
2078,en,bayesian_statistics,14473.0,105.0
2079,en,bayesian_statistics,14474.0,116.0
2080,en,bayesian_statistics,14475.0,125.0
2081,en,bayesian_statistics,14476.0,107.0
2082,en,bayesian_statistics,14477.0,84.0
2083,en,bayesian_statistics,14478.0,69.0
2084,en,bayesian_statistics,14479.0,68.0
2085,en,bayesian_statistics,14480.0,97.0
2086,en,bayesian_statistics,14481.0,112.0
2087,en,bayesian_statistics,14482.0,111.0
2088,en,bayesian_statistics,14483.0,123.0
2089,en,bayesian_statistics,14484.0,112.0
2090,en,bayesian_statistics,14485.0,60.0
2091,en,bayesian_statistics,14486.0,83.0
2092,en,bayesian_statistics,14487.0,121.0
2093,en,bayesian_statistics,14488.0,123.0
2094,en,bayesian_statistics,14489.0,117.0
2095,en,bayesian_statistics,14490.0,101.0
2096,en,bayesian_statistics,14491.0,118.0
2097,en,bayesian_statistics,14492.0,54.0
2098,en,bayesian_statistics,14493.0,70.0
2099,en,bayesian_statistics,14494.0,92.0
2100,en,bayesian_statistics,14495.0,130.0
2101,en,bayesian_statistics,14496.0,123.0
2102,en,bayesian_statistics,14497.0,114.0
2103,en,bayesian_statistics,14498.0,114.0
2104,en,bayesian_statistics,14499.0,68.0
2105,en,bayesian_statistics,14500.0,83.0
2106,en,bayesian_statistics,14501.0,140.0
2107,en,bayesian_statistics,14502.0,152.0
2108,en,bayesian_statistics,14503.0,122.0
2109,en,bayesian_statistics,14504.0,124.0
2110,en,bayesian_statistics,14505.0,111.0
2111,en,bayesian_statistics,14506.0,74.0
2112,en,bayesian_statistics,14507.0,75.0
2113,en,bayesian_statistics,14508.0,0.0
2114,en,bayesian_statistics,14509.0,0.0
2115,en,bayesian_statistics,14510.0,0.0
2116,en,bayesian_statistics,14511.0,0.0
2117,en,bayesian_statistics,14512.0,0.0
2118,en,bayesian_statistics,14513.0,0.0
2119,en,bayesian_statistics,14514.0,0.0
2120,en,bayesian_statistics,14515.0,0.0
2121,en,bayesian_statistics,14516.0,0.0
2122,en,bayesian_statistics,14517.0,0.0
2123,en,bayesian_statistics,14518.0,121.0
2124,en,bayesian_statistics,14519.0,123.0
2125,en,bayesian_statistics,14520.0,81.0
2126,en,bayesian_statistics,14521.0,90.0
2127,en,bayesian_statistics,14522.0,103.0
2128,en,bayesian_statistics,14523.0,131.0
2129,en,bayesian_statistics,14524.0,124.0
2130,en,bayesian_statistics,14525.0,117.0
2131,en,bayesian_statistics,14526.0,113.0
2132,en,bayesian_statistics,14527.0,73.0
2133,en,bayesian_statistics,14528.0,90.0
2134,en,bayesian_statistics,14529.0,158.0
2135,en,bayesian_statistics,14530.0,146.0
2136,en,bayesian_statistics,14531.0,0.0
2137,en,bayesian_statistics,14532.0,0.0
2138,en,bayesian_statistics,14533.0,0.0
2139,en,bayesian_statistics,14534.0,74.0
2140,en,bayesian_statistics,14535.0,83.0
2141,en,bayesian_statistics,14536.0,140.0
2142,en,bayesian_statistics,14537.0,185.0
2143,en,bayesian_statistics,14538.0,154.0
2144,en,bayesian_statistics,14539.0,141.0
2145,en,bayesian_statistics,14540.0,104.0
2146,en,bayesian_statistics,14541.0,81.0
2147,en,bayesian_statistics,14542.0,105.0
2148,en,bayesian_statistics,14543.0,119.0
2149,en,bayesian_statistics,14544.0,136.0
2150,en,bayesian_statistics,14545.0,169.0
2151,en,bayesian_statistics,14546.0,124.0
2152,en,bayesian_statistics,14547.0,137.0
2153,en,bayesian_statistics,14548.0,69.0
2154,en,bayesian_statistics,14549.0,66.0
2155,en,bayesian_statistics,14550.0,154.0
2156,en,bayesian_statistics,14551.0,161.0
2157,en,bayesian_statistics,14552.0,146.0
2158,en,bayesian_statistics,14553.0,168.0
2159,en,bayesian_statistics,14554.0,135.0
2160,en,bayesian_statistics,14555.0,90.0
2161,en,bayesian_statistics,14556.0,105.0
2162,en,bayesian_statistics,14557.0,132.0
2163,en,bayesian_statistics,14558.0,158.0
2164,en,bayesian_statistics,14559.0,159.0
2165,en,bayesian_statistics,14560.0,151.0
2166,en,bayesian_statistics,14561.0,139.0
2167,en,bayesian_statistics,14562.0,100.0
2168,en,bayesian_statistics,14563.0,87.0
2169,en,bayesian_statistics,14564.0,153.0
2170,en,bayesian_statistics,14565.0,112.0
2171,en,bayesian_statistics,14566.0,136.0
2172,en,bayesian_statistics,14567.0,118.0
2173,en,bayesian_statistics,14568.0,110.0
2174,en,bayesian_statistics,14569.0,104.0
2175,en,bayesian_statistics,14570.0,0.0
2176,en,bayesian_statistics,14571.0,110.0
2177,en,bayesian_statistics,14572.0,96.0
2178,en,bayesian_statistics,14573.0,136.0
2179,en,bayesian_statistics,14574.0,110.0
2180,en,bayesian_statistics,14575.0,95.0
2181,en,bayesian_statistics,14576.0,86.0
2182,en,bayesian_statistics,14577.0,66.0
2183,en,bayesian_statistics,14578.0,125.0
2184,en,bayesian_statistics,14579.0,132.0
2185,en,bayesian_statistics,14580.0,103.0
2186,en,bayesian_statistics,14581.0,126.0
2187,en,bayesian_statistics,14582.0,126.0
2188,en,bayesian_statistics,14583.0,71.0
2189,en,bayesian_statistics,14584.0,74.0
2190,en,bayesian_statistics,14585.0,120.0
2191,en,bayesian_statistics,14586.0,126.0
2192,en,bayesian_statistics,14587.0,104.0
2193,en,bayesian_statistics,14588.0,114.0
2194,en,bayesian_statistics,14589.0,108.0
2195,en,bayesian_statistics,14590.0,78.0
2196,en,bayesian_statistics,14591.0,73.0
2197,en,bayesian_statistics,14592.0,96.0
2198,en,bayesian_statistics,14593.0,123.0
2199,en,bayesian_statistics,14594.0,108.0
2200,en,bayesian_statistics,14595.0,101.0
2201,en,bayesian_statistics,14596.0,114.0
2202,en,bayesian_statistics,14597.0,63.0
2203,en,bayesian_statistics,14598.0,71.0
2204,en,bayesian_statistics,14599.0,95.0
2205,en,bayesian_statistics,14600.0,116.0
2206,en,bayesian_statistics,14601.0,104.0
2207,en,bayesian_statistics,14602.0,82.0
2208,en,bayesian_statistics,14603.0,72.0
2209,en,bayesian_statistics,14604.0,51.0
2210,en,bayesian_statistics,14605.0,77.0
2211,en,bayesian_statistics,14606.0,85.0
2212,en,bayesian_statistics,14607.0,99.0
2213,en,bayesian_statistics,14608.0,81.0
2214,en,bayesian_statistics,14609.0,96.0
2215,en,bayesian_statistics,14610.0,58.0
2216,en,bayesian_statistics,14611.0,71.0
2217,en,bayesian_statistics,14612.0,57.0
2218,en,bayesian_statistics,14613.0,0.0
2219,en,bayesian_statistics,14614.0,96.0
2220,en,bayesian_statistics,14615.0,94.0
2221,en,bayesian_statistics,14616.0,107.0
2222,en,bayesian_statistics,14617.0,96.0
2223,en,bayesian_statistics,14618.0,58.0
2224,en,bayesian_statistics,14619.0,91.0
2225,en,bayesian_statistics,14620.0,126.0
2226,en,bayesian_statistics,14621.0,134.0
2227,en,bayesian_statistics,14622.0,105.0
2228,en,bayesian_statistics,14623.0,120.0
2229,en,bayesian_statistics,14624.0,116.0
2230,en,bayesian_statistics,14625.0,86.0
2231,en,bayesian_statistics,14626.0,123.0
2232,en,bayesian_statistics,14627.0,124.0
2233,en,bayesian_statistics,14628.0,108.0
2234,en,bayesian_statistics,14629.0,107.0
2235,en,bayesian_statistics,14630.0,116.0
2236,en,bayesian_statistics,14631.0,136.0
2237,en,bayesian_statistics,14632.0,0.0
2238,en,bayesian_statistics,14633.0,0.0
2239,en,bayesian_statistics,14634.0,118.0
2240,en,bayesian_statistics,14635.0,133.0
2241,en,bayesian_statistics,14636.0,137.0
2242,en,bayesian_statistics,14637.0,105.0
2243,en,bayesian_statistics,14638.0,129.0
2244,en,bayesian_statistics,14639.0,91.0
2245,en,bayesian_statistics,14640.0,82.0
2246,en,bayesian_statistics,14641.0,151.0
2247,en,bayesian_statistics,14642.0,102.0
2248,en,bayesian_statistics,14643.0,119.0
2249,en,bayesian_statistics,14644.0,139.0
2250,en,bayesian_statistics,14645.0,122.0
2251,en,bayesian_statistics,14646.0,78.0
2252,en,bayesian_statistics,14647.0,105.0
2253,en,bayesian_statistics,14648.0,0.0
2254,en,bayesian_statistics,14649.0,157.0
2255,en,bayesian_statistics,14650.0,151.0
2256,en,bayesian_statistics,14651.0,141.0
2257,en,bayesian_statistics,14652.0,115.0
2258,en,bayesian_statistics,14653.0,94.0
2259,en,bayesian_statistics,14654.0,104.0
2260,en,bayesian_statistics,14655.0,151.0
2261,en,bayesian_statistics,14656.0,162.0
2262,en,bayesian_statistics,14657.0,148.0
2263,en,bayesian_statistics,14658.0,176.0
2264,en,bayesian_statistics,14659.0,97.0
2265,en,bayesian_statistics,14660.0,112.0
2266,en,bayesian_statistics,14661.0,100.0
2267,en,bayesian_statistics,14662.0,141.0
2268,en,bayesian_statistics,14663.0,125.0
2269,en,bayesian_statistics,14664.0,281.0
2270,en,bayesian_statistics,14665.0,120.0
2271,en,bayesian_statistics,14666.0,0.0
2272,en,bayesian_statistics,14667.0,70.0
2273,en,bayesian_statistics,14668.0,80.0
2274,en,bayesian_statistics,14669.0,129.0
2275,en,bayesian_statistics,14670.0,160.0
2276,en,bayesian_statistics,14671.0,148.0
2277,en,bayesian_statistics,14672.0,134.0
2278,en,bayesian_statistics,14673.0,102.0
2279,en,bayesian_statistics,14674.0,94.0
2280,en,bayesian_statistics,14675.0,88.0
2281,en,bayesian_statistics,14676.0,156.0
2282,en,bayesian_statistics,14677.0,153.0
2283,en,bayesian_statistics,14678.0,110.0
2284,en,bayesian_statistics,14679.0,129.0
2285,en,bayesian_statistics,14680.0,132.0
2286,en,bayesian_statistics,14681.0,83.0
2287,en,bayesian_statistics,14682.0,0.0
2288,en,bayesian_statistics,14683.0,115.0
2289,en,bayesian_statistics,14684.0,150.0
2290,en,bayesian_statistics,14685.0,124.0
2291,en,bayesian_statistics,14686.0,150.0
2292,en,bayesian_statistics,14687.0,141.0
2293,en,bayesian_statistics,14688.0,93.0
2294,en,bayesian_statistics,14689.0,98.0
2295,en,bayesian_statistics,14690.0,135.0
2296,en,bayesian_statistics,14691.0,132.0
2297,en,bayesian_statistics,14692.0,169.0
2298,en,bayesian_statistics,14693.0,134.0
2299,en,bayesian_statistics,14694.0,133.0
2300,en,bayesian_statistics,14695.0,87.0
2301,en,bayesian_statistics,14696.0,79.0
2302,en,bayesian_statistics,14697.0,123.0
2303,en,bayesian_statistics,14698.0,133.0
2304,en,bayesian_statistics,14699.0,134.0
2305,en,bayesian_statistics,14700.0,143.0
2306,en,bayesian_statistics,14701.0,115.0
2307,en,bayesian_statistics,14702.0,71.0
2308,en,bayesian_statistics,14703.0,97.0
2309,en,bayesian_statistics,14704.0,112.0
2310,en,bayesian_statistics,14705.0,169.0
2311,en,bayesian_statistics,14706.0,142.0
2312,en,bayesian_statistics,14707.0,150.0
2313,en,bayesian_statistics,14708.0,125.0
2314,en,bayesian_statistics,14709.0,80.0
2315,en,bayesian_statistics,14710.0,99.0
2316,en,bayesian_statistics,14711.0,118.0
2317,en,bayesian_statistics,14712.0,177.0
2318,en,bayesian_statistics,14713.0,153.0
2319,en,bayesian_statistics,14714.0,155.0
2320,en,bayesian_statistics,14715.0,138.0
2321,en,bayesian_statistics,14716.0,95.0
2322,en,bayesian_statistics,14717.0,89.0
2323,en,bayesian_statistics,14718.0,128.0
2324,en,bayesian_statistics,14719.0,147.0
2325,en,bayesian_statistics,14720.0,150.0
2326,en,bayesian_statistics,14721.0,113.0
2327,en,bayesian_statistics,14722.0,150.0
2328,en,bayesian_statistics,14723.0,114.0
2329,en,bayesian_statistics,14724.0,120.0
2330,en,bayesian_statistics,14725.0,173.0
2331,en,bayesian_statistics,14726.0,196.0
2332,en,bayesian_statistics,14727.0,159.0
2333,en,bayesian_statistics,14728.0,217.0
2334,en,bayesian_statistics,14729.0,146.0
2335,en,bayesian_statistics,14730.0,95.0
2336,en,bayesian_statistics,14731.0,103.0
2337,en,bayesian_statistics,14732.0,123.0
2338,en,bayesian_statistics,14733.0,129.0
2339,en,bayesian_statistics,14734.0,136.0
2340,en,bayesian_statistics,14735.0,136.0
2341,en,bayesian_statistics,14736.0,136.0
2342,en,bayesian_statistics,14737.0,116.0
2343,en,bayesian_statistics,14738.0,99.0
2344,en,bayesian_statistics,14739.0,136.0
2345,en,bayesian_statistics,14740.0,134.0
2346,en,bayesian_statistics,14741.0,117.0
2347,en,bayesian_statistics,14742.0,100.0
2348,en,bayesian_statistics,14743.0,104.0
2349,en,bayesian_statistics,14744.0,90.0
2350,en,bayesian_statistics,14745.0,100.0
2351,en,bayesian_statistics,14746.0,131.0
2352,en,bayesian_statistics,14747.0,90.0
2353,en,bayesian_statistics,14748.0,95.0
2354,en,bayesian_statistics,14749.0,107.0
2355,en,bayesian_statistics,14750.0,109.0
2356,en,bayesian_statistics,14751.0,93.0
2357,en,bayesian_statistics,14752.0,84.0
2358,en,bayesian_statistics,14753.0,125.0
2359,en,bayesian_statistics,14754.0,107.0
2360,en,bayesian_statistics,14755.0,145.0
2361,en,bayesian_statistics,14756.0,103.0
2362,en,bayesian_statistics,14757.0,80.0
2363,en,bayesian_statistics,14758.0,77.0
2364,en,bayesian_statistics,14759.0,87.0
2365,en,bayesian_statistics,14760.0,116.0
2366,en,bayesian_statistics,14761.0,83.0
2367,en,bayesian_statistics,14762.0,114.0
2368,en,bayesian_statistics,14763.0,120.0
2369,en,bayesian_statistics,14764.0,136.0
2370,en,bayesian_statistics,14765.0,101.0
2371,en,bayesian_statistics,14766.0,89.0
2372,en,bayesian_statistics,14767.0,88.0
2373,en,bayesian_statistics,14768.0,110.0
2374,en,bayesian_statistics,14769.0,91.0
2375,en,bayesian_statistics,14770.0,93.0
2376,en,bayesian_statistics,14771.0,65.0
2377,en,bayesian_statistics,14772.0,13.0
2378,en,bayesian_statistics,14773.0,15.0
2379,en,bayesian_statistics,14774.0,20.0
2380,en,bayesian_statistics,14775.0,50.0
2381,en,bayesian_statistics,14776.0,71.0
2382,en,bayesian_statistics,14777.0,103.0
2383,en,bayesian_statistics,14778.0,113.0
2384,en,bayesian_statistics,14779.0,80.0
2385,en,bayesian_statistics,14780.0,93.0
2386,en,bayesian_statistics,14781.0,111.0
2387,en,bayesian_statistics,14782.0,125.0
2388,en,bayesian_statistics,14783.0,107.0
2389,en,bayesian_statistics,14784.0,97.0
2390,en,bayesian_statistics,14785.0,91.0
2391,en,bayesian_statistics,14786.0,57.0
2392,en,bayesian_statistics,14787.0,13.0
2393,en,bayesian_statistics,14788.0,66.0
2394,en,bayesian_statistics,14789.0,132.0
2395,en,bayesian_statistics,14790.0,128.0
2396,en,bayesian_statistics,14791.0,90.0
2397,en,bayesian_statistics,14792.0,94.0
2398,en,bayesian_statistics,14793.0,55.0
2399,en,bayesian_statistics,14794.0,55.0
2400,en,bayesian_statistics,14795.0,0.0
2401,en,bayesian_statistics,14796.0,80.0
2402,en,bayesian_statistics,14797.0,0.0
2403,en,bayesian_statistics,14798.0,0.0
2404,en,bayesian_statistics,14799.0,0.0
2405,en,bayesian_statistics,14800.0,0.0
2406,en,bayesian_statistics,14801.0,75.0
2407,en,bayesian_statistics,14802.0,95.0
2408,en,bayesian_statistics,14803.0,117.0
2409,en,bayesian_statistics,14804.0,93.0
2410,en,bayesian_statistics,14805.0,110.0
2411,en,bayesian_statistics,14806.0,106.0
2412,en,bayesian_statistics,14807.0,72.0
2413,en,bayesian_statistics,14808.0,87.0
2414,en,bayesian_statistics,14809.0,130.0
2415,en,bayesian_statistics,14810.0,122.0
2416,en,bayesian_statistics,14811.0,91.0
2417,en,bayesian_statistics,14812.0,122.0
2418,en,bayesian_statistics,14813.0,167.0
2419,en,bayesian_statistics,14814.0,82.0
2420,en,bayesian_statistics,14815.0,97.0
2421,en,bayesian_statistics,14816.0,152.0
2422,en,bayesian_statistics,14817.0,131.0
2423,en,bayesian_statistics,14818.0,150.0
2424,en,bayesian_statistics,14819.0,137.0
2425,en,bayesian_statistics,14820.0,123.0
2426,en,bayesian_statistics,14821.0,75.0
2427,en,bayesian_statistics,14822.0,78.0
2428,en,bayesian_statistics,14823.0,129.0
2429,en,bayesian_statistics,14824.0,161.0
2430,en,bayesian_statistics,14825.0,156.0
2431,en,bayesian_statistics,14826.0,138.0
2432,en,bayesian_statistics,14827.0,132.0
2433,en,bayesian_statistics,14828.0,85.0
2434,en,bayesian_statistics,14829.0,95.0
2435,en,bayesian_statistics,14830.0,127.0
2436,en,bayesian_statistics,14831.0,160.0
2437,en,bayesian_statistics,14832.0,148.0
2438,en,bayesian_statistics,14833.0,160.0
2439,en,bayesian_statistics,14834.0,122.0
2440,en,bayesian_statistics,14835.0,74.0
2441,en,bayesian_statistics,14836.0,108.0
2442,en,bayesian_statistics,14837.0,156.0
2443,en,bayesian_statistics,14838.0,135.0
2444,en,bayesian_statistics,14839.0,141.0
2445,en,bayesian_statistics,14840.0,190.0
2446,en,bayesian_statistics,14841.0,131.0
2447,en,bayesian_statistics,14842.0,88.0
2448,en,bayesian_statistics,14843.0,81.0
2449,en,bayesian_statistics,14844.0,110.0
2450,en,bayesian_statistics,14845.0,144.0
2451,en,bayesian_statistics,14846.0,155.0
2452,en,bayesian_statistics,14847.0,119.0
2453,en,bayesian_statistics,14848.0,124.0
2454,en,bayesian_statistics,14849.0,80.0
2455,en,bayesian_statistics,14850.0,88.0
2456,en,bayesian_statistics,14851.0,134.0
2457,en,bayesian_statistics,14852.0,137.0
2458,en,bayesian_statistics,14853.0,114.0
2459,en,bayesian_statistics,14854.0,133.0
2460,en,bayesian_statistics,14855.0,141.0
2461,en,bayesian_statistics,14856.0,91.0
2462,en,bayesian_statistics,14857.0,89.0
2463,en,bayesian_statistics,14858.0,133.0
2464,en,bayesian_statistics,14859.0,156.0
2465,en,bayesian_statistics,14860.0,131.0
2466,en,bayesian_statistics,14861.0,160.0
2467,en,bayesian_statistics,14862.0,129.0
2468,en,bayesian_statistics,14863.0,93.0
2469,en,bayesian_statistics,14864.0,116.0
2470,en,bayesian_statistics,14865.0,168.0
2471,en,bayesian_statistics,14866.0,169.0
2472,en,bayesian_statistics,14867.0,173.0
2473,en,bayesian_statistics,14868.0,180.0
2474,en,bayesian_statistics,14869.0,138.0
2475,en,bayesian_statistics,14870.0,125.0
2476,en,bayesian_statistics,14871.0,131.0
2477,en,bayesian_statistics,14872.0,211.0
2478,en,bayesian_statistics,14873.0,176.0
2479,en,bayesian_statistics,14874.0,157.0
2480,en,bayesian_statistics,14875.0,165.0
2481,en,bayesian_statistics,14876.0,126.0
2482,en,bayesian_statistics,14877.0,101.0
2483,en,bayesian_statistics,14878.0,95.0
2484,en,bayesian_statistics,14879.0,166.0
2485,en,bayesian_statistics,14880.0,180.0
2486,en,bayesian_statistics,14881.0,131.0
2487,en,bayesian_statistics,14882.0,156.0
2488,en,bayesian_statistics,14883.0,150.0
2489,en,bayesian_statistics,14884.0,87.0
2490,en,bayesian_statistics,14885.0,91.0
2491,en,bayesian_statistics,14886.0,169.0
2492,en,bayesian_statistics,14887.0,191.0
2493,en,bayesian_statistics,14888.0,186.0
2494,en,bayesian_statistics,14889.0,167.0
2495,en,bayesian_statistics,14890.0,158.0
2496,en,bayesian_statistics,14891.0,104.0
2497,en,bayesian_statistics,14892.0,100.0
2498,en,bayesian_statistics,14893.0,173.0
2499,en,bayesian_statistics,14894.0,160.0
2500,en,bayesian_statistics,14895.0,170.0
2501,en,bayesian_statistics,14896.0,167.0
2502,en,bayesian_statistics,14897.0,147.0
2503,en,bayesian_statistics,14898.0,108.0
2504,en,bayesian_statistics,14899.0,120.0
2505,en,bayesian_statistics,14900.0,191.0
2506,en,bayesian_statistics,14901.0,175.0
2507,en,bayesian_statistics,14902.0,176.0
2508,en,bayesian_statistics,14903.0,178.0
2509,en,bayesian_statistics,14904.0,147.0
2510,en,bayesian_statistics,14905.0,100.0
2511,en,bayesian_statistics,14906.0,133.0
2512,en,bayesian_statistics,14907.0,179.0
2513,en,bayesian_statistics,14908.0,156.0
2514,en,bayesian_statistics,14909.0,201.0
2515,en,bayesian_statistics,14910.0,170.0
2516,en,bayesian_statistics,14911.0,182.0
2517,en,bayesian_statistics,14912.0,80.0
2518,en,bayesian_statistics,14913.0,121.0
2519,en,bayesian_statistics,14914.0,173.0
2520,en,bayesian_statistics,14915.0,177.0
2521,en,bayesian_statistics,14916.0,167.0
2522,en,bayesian_statistics,14917.0,153.0
2523,en,bayesian_statistics,14918.0,148.0
2524,en,bayesian_statistics,14919.0,106.0
2525,en,bayesian_statistics,14920.0,98.0
2526,en,bayesian_statistics,14921.0,186.0
2527,en,bayesian_statistics,14922.0,188.0
2528,en,bayesian_statistics,14923.0,177.0
2529,en,bayesian_statistics,14924.0,179.0
2530,en,bayesian_statistics,14925.0,167.0
2531,en,bayesian_statistics,14926.0,100.0
2532,en,bayesian_statistics,14927.0,106.0
2533,en,bayesian_statistics,14928.0,159.0
2534,en,bayesian_statistics,14929.0,148.0
2535,en,bayesian_statistics,14930.0,163.0
2536,en,bayesian_statistics,14931.0,195.0
2537,en,bayesian_statistics,14932.0,149.0
2538,en,bayesian_statistics,14933.0,95.0
2539,en,bayesian_statistics,14934.0,111.0
2540,en,bayesian_statistics,14935.0,164.0
2541,en,bayesian_statistics,14936.0,190.0
2542,en,bayesian_statistics,14937.0,146.0
2543,en,bayesian_statistics,14938.0,128.0
2544,en,bayesian_statistics,14939.0,114.0
2545,en,bayesian_statistics,14940.0,111.0
2546,en,bayesian_statistics,14941.0,119.0
2547,en,bayesian_statistics,14942.0,174.0
2548,en,bayesian_statistics,14943.0,0.0
